Date,Ticker,Open,High,Low,Close,Volume,SMA_20,SMA_50,SMA_200,EMA_12,EMA_26,Rolling_Std_20,Rolling_Var_20,Rolling_Skew_30,Daily_Return,Cumulative_Return,Peak_Close,Drawdown_Pct,Max_Drawdown_Pct,RSI_14,MACD_Line,MACD_Signal,MACD_Histogram,BB_Upper,BB_Lower,BB_Width,TR,ATR_14,Rolling_Sharpe_60,Corr_vs_AAPL,Return_Z_Score,Anomaly_Signal
2026-01-21,AAPL,189.09,192.15,187.83,188.56,619803,192.7045,194.3252,176.66715,189.575235110868,191.80301432225104,6.581478377354531,43.31585763158523,0.3322078075999397,0.006834686031610415,0.039986763002590964,204.4,-7.749510763209395,-19.218766254030996,44.77364124090134,-2.2277792113830515,-1.908778081975547,-0.31900112940750436,205.86745675470905,179.54154324529094,0.13661286326690925,4.8700000000000045,5.319285714285718,-0.9031412991952766,0.9999999999996053,0.5658140553196399,False
2026-01-22,AAPL,189.56,191.75,188.03,189.15,947804,192.034,194.155,176.78009999999998,189.5098143245806,191.60649474282505,6.196405919224134,38.39544631579588,0.3559336941995596,0.003128977513788822,0.04324085819866408,204.4,-7.460861056751468,-19.218766254030996,45.777390928727655,-2.0966804182444605,-1.94635854922933,-0.15032186901513045,204.42681183844826,179.64118816155172,0.1290689340267689,3.719999999999999,4.833571428571432,-0.6749194703695627,0.9999999999997542,0.4034417010731611,False
2026-01-23,AAPL,187.67,189.1,186.47,187.65,952772,191.3835,194.0118,176.8887,189.22368904387588,191.31342105817134,5.9199131172506245,35.04537131579601,0.3596041253140764,-0.007930214115781098,0.03496773481881754,204.4,-8.194716242661448,-19.218766254030996,43.60737515704557,-2.089732014295464,-1.975033242242557,-0.11469877205290713,203.22332623450126,179.54367376549874,0.12372880874789373,2.680000000000007,4.738571428571433,-0.7604751225567244,0.9999999999998216,-0.29587319920964283,False
2026-01-26,AAPL,188.29,189.91,187.11,187.91,1335028,190.6805,193.91080000000002,176.99720000000002,189.02158303712574,191.0613157946031,5.409392878669115,29.261531315796134,0.4359468168066393,0.0013855582200905658,0.03640174287132436,204.4,-8.067514677103722,-19.218766254030996,44.10199883723615,-2.039732757477367,-1.987973145289519,-0.05175961218784786,201.4992857573382,179.86171424266178,0.1134755337576545,2.799999999999983,4.709285714285717,-0.6287484530277139,0.9999999999994298,0.3085046167634384,False
2026-01-27,AAPL,186.64,190.11,185.91,186.98,1094036,189.818,193.7532,177.12335,188.7074933391064,190.75899610611398,4.420024529582625,19.5366168421121,0.5295496782593617,-0.004949177797881954,0.031272406375819406,204.4,-8.522504892367913,-19.218766254030996,42.6606331617266,-2.0515027670075767,-2.0006790696331307,-0.05082369737444603,198.65804905916525,180.97795094083477,0.09314236857584884,4.200000000000017,4.474285714285718,-0.738762850794547,0.9999999999996478,-0.042877639205858686,False
2026-01-28,AAPL,188.19,190.77,184.14,187.34,543208,189.1,193.6406,177.25345000000002,188.49710974847466,190.50573713529073,3.447682669486953,11.886515789480681,0.5718948556185851,0.001925339608514376,0.03325795598698278,204.4,-8.346379647749512,-19.218766254030996,43.43135193442064,-2.008627386816073,-2.0022687330697195,-0.006358653746353582,195.9953653389739,182.2046346610261,0.07292824261209839,6.630000000000024,4.597857142857147,-1.327965107829388,0.9999999999996197,0.3586271763255188,False
2026-01-29,AAPL,190.3,191.31,184.45,189.14,797958,188.47650000000002,193.551,177.38825,188.59601594101701,190.4045714215655,1.800149920659171,3.2405397368492195,0.6594667837629115,0.009608198996476913,0.043185704042798756,204.4,-7.465753424657544,-19.218766254030996,47.24926673881508,-1.8085554805484776,-1.9635260825654712,0.15497060201699364,192.07679984131835,184.87620015868168,0.03820423067404511,6.860000000000014,4.750714285714291,-0.7183958862513833,0.9999999999995107,0.8125899907012387,False
2026-01-30,AAPL,193.59,196.48,189.65,193.42,2280971,188.506,193.543,177.52735,189.3381673347067,190.62793650144954,1.8783822827122012,3.5283200000071,0.7694380294009195,0.022628740615417087,0.06679168275329461,204.4,-5.371819960861066,-19.218766254030996,55.02249988626756,-1.2897691667428433,-1.8287746994009457,0.5390055326581025,192.2627645654244,184.7492354345756,0.03985830228665815,7.340000000000003,5.013571428571434,-0.4787850470842657,0.9999999999998317,1.6668025604993135,False
2026-02-02,AAPL,191.32,193.2,189.11,190.2,1365259,188.507,193.50400000000002,177.65594999999996,189.47075697552106,190.59623750134216,1.8793254668985397,3.5318642105334144,0.9027062556579543,-0.016647709647399478,0.04903204456455712,204.4,-6.947162426614489,-19.218766254030996,49.1539789503562,-1.1254805258211036,-1.6881158646849772,0.5626353388638736,192.26565093379708,184.74834906620293,0.03987810461995651,4.309999999999974,5.055000000000002,-0.3900003842584002,1.0000000000000284,-1.230312481573933,False
2026-02-03,AAPL,195.46,197.54,195.45,195.98,934191,188.82649999999998,193.4632,177.82229999999998,190.47217897928707,190.99503472346495,2.5103643581228123,6.30192921053336,0.9647683209143492,0.03038906414300735,0.08091114665489951,204.4,-4.119373776908032,-19.218766254030996,57.84538628422601,-0.5228557441778889,-1.4550638405835596,0.9322080964056707,193.8472287162456,183.80577128375435,0.05317822144927358,7.340000000000003,5.236428571428574,0.26149759526800503,0.999999999999641,1.8873817471878644,False
2026-02-04,AAPL,190.4,192.11,188.64,190.82,1035995,189.047,193.28279999999998,177.9682,190.5256899055506,190.98206918839347,2.480437355324908,6.152569473691225,1.1264257217992675,-0.02632921726706805,0.05245160222822709,204.4,-6.643835616438362,-19.218766254030996,49.680895660145715,-0.45637928284287455,-1.2553269290354228,0.7989476461925482,194.00787471064982,184.08612528935018,0.05248297736171236,7.340000000000003,5.277857142857146,-0.46368739111978685,0.9999999999997402,-1.7357652726961585,False
2026-02-05,AAPL,191.86,193.97,190.14,190.49,750715,189.034,193.205,178.1018,190.5201991508505,190.94561961888283,2.4717081244836727,6.109341052638595,1.3169320875778463,-0.0017293784718581673,0.050631515084661016,204.4,-6.805283757338549,-19.218766254030996,49.20259901500132,-0.42542046803234257,-1.0893456368348067,0.6639251688024641,193.97741624896733,184.09058375103265,0.052301874255079386,3.8300000000000125,5.074285714285717,-0.5152442239444217,0.999999999999523,-0.117499546050824,False
2026-02-06,AAPL,190.39,192.28,190.16,192.13,1831948,189.28699999999998,193.14839999999995,178.23955,190.7678608199504,191.03335149896557,2.518617206243524,6.343432631585933,1.5101751518889375,0.008609375820253007,0.05967679664662673,204.4,-6.002935420743645,-19.218766254030996,51.69170952413838,-0.26549067901515855,-0.9245746452708771,0.6590839662557185,194.32423441248702,184.24976558751294,0.05322324737025827,2.1200000000000045,4.942142857142861,-0.1196344914374606,0.9999999999995219,0.4966566702166681,False
2026-02-09,AAPL,193.54,195.46,189.48,192.95,1629728,189.634,193.1422,178.3871,191.10357453995806,191.17532546200516,2.5214436132390055,6.357677894743772,1.6903273706463906,0.004267943579867817,0.06419943742760958,204.4,-5.601761252446192,-19.218766254030996,52.93355837325257,-0.07175092204710154,-0.7540099006261219,0.6822589785790204,194.676887226478,184.59111277352198,0.05318547545775548,5.980000000000018,5.001428571428576,0.11846664487168743,0.9999999999995854,0.16273565300274198,False
2026-02-10,AAPL,191.91,192.33,189.58,191.36,861670,189.881,193.0568,178.52055000000001,191.14302461073373,191.1890050574122,2.4303452213098717,5.906577894743729,1.701248895478715,-0.008240476807462982,0.05542992664497226,204.4,-6.3796477495107595,-19.218766254030996,50.23682971696044,-0.045980446678470344,-0.6124040098365916,0.5664235631581213,194.74169044261976,185.02030955738024,0.05119722818628252,3.369999999999976,4.894285714285717,-0.1950357423322041,0.9999999999986857,-0.6636970000394353,False
2026-02-11,AAPL,191.89,195.38,188.03,190.89,822390,189.91299999999998,193.0034,178.65025000000003,191.1040977475439,191.1668565346409,2.4396550662157432,5.9519168421121424,1.7007423707034444,-0.0024561036789298996,0.05283768131928679,204.4,-6.6095890410959,-19.218766254030996,49.43510179312447,-0.06275878709701033,-0.5024749652886753,0.439716178191665,194.79231013243148,185.03368986756848,0.051384688066972765,7.349999999999994,5.153571428571431,-0.06965677626878404,0.9999999999991652,-0.1961851063535198,False
2026-02-12,AAPL,188.63,189.92,185.37,189.66,1137994,190.0675,192.93,178.76235,190.88192886330637,191.05523753207493,2.3112695873199223,5.341967105270004,0.5723046962473007,-0.006443501493006432,0.046053720147812616,204.4,-7.211350293542079,-19.218766254030996,47.307329473079484,-0.17330866876855566,-0.4366417059846514,0.26333303721609574,194.69003917463985,185.44496082536014,0.048641026736710426,5.519999999999982,5.356428571428572,-0.2400937781415751,0.9999999999986247,-0.5582800066535122,False
2026-02-13,AAPL,188.05,189.04,185.14,188.19,1228065,189.99349999999998,192.7986,178.87485,190.46778596125924,190.84299771488418,2.3480658894203743,5.513413421059493,0.7296360649902653,-0.007750711800063259,0.037946059235562934,204.4,-7.930528375733859,-19.218766254030996,44.82420102217065,-0.37521175362493864,-0.42435571551270884,0.049143961887770204,194.68963177884072,185.29736822115925,0.04943465727870414,4.52000000000001,5.479285714285717,-0.39196360672891345,0.9999999999974285,-0.5831853947213489,False
2026-02-16,AAPL,190.0,192.65,184.69,190.49,989054,190.0295,192.66459999999998,179.0023,190.4712035056809,190.81684973600386,2.349977547486585,5.522394473691065,0.7137988677380424,0.012221690844359534,0.05063151508466124,204.4,-6.805283757338549,-19.218766254030996,49.30761330386494,-0.3456462303229557,-0.40861381847475825,0.06296758815180253,194.7294550949732,185.32954490502684,0.04946553135142887,7.960000000000008,5.7478571428571446,-0.030468007124714733,0.9999999999971423,0.9154145283701162,False
2026-02-17,AAPL,193.15,196.24,190.66,191.51,785932,190.24099999999999,192.6146,179.13899999999998,190.63101835096077,190.86819420000356,2.278769058298677,5.19278842105944,0.6245056500129372,0.005354611790645114,0.05625723898295698,204.4,-6.3062622309197724,-19.218766254030996,51.20137215611045,-0.2371758490427851,-0.3743262245883636,0.13715037554557852,194.79853811659734,185.68346188340263,0.047913311185258246,5.75,5.6850000000000005,-0.4823833441924231,0.9999999999958292,0.3274218324536682,False
2026-02-18,AAPL,190.18,192.02,189.19,189.75,1358569,190.3005,192.546,179.2831,190.49547706619757,190.78536500000328,2.2478936924682125,5.0530260526383755,0.6202595814186375,-0.009190120620333087,0.046550107550603625,204.4,-7.167318982387479,-19.218766254030996,47.87774138772958,-0.28988793380571565,-0.357438566431834,0.06755063262611838,194.79628738493642,185.80471261506358,0.04724934916026411,2.8300000000000125,5.397142857142858,-0.8120089540029924,0.9999999999967524,-0.746455430783783,False
2026-02-19,AAPL,193.35,193.53,191.82,192.2,703847,190.453,192.55019999999996,179.43580000000003,190.75771136370565,190.8901527777808,2.269092329546501,5.1487800000067665,0.5686339819482048,0.012911725955204068,0.06006287573768643,204.4,-5.968688845401182,-19.218766254030996,52.50008380397219,-0.13244141407514576,-0.3124391359604964,0.17999772188535063,194.991184659093,185.914815340907,0.047656741128708824,3.780000000000001,5.142857142857143,-0.09341684643661358,0.9999999999975954,0.9161853819143578,False
2026-02-20,AAPL,192.32,193.52,191.63,193.1,1441139,190.72549999999998,192.60559999999998,179.5898,191.11806346159707,191.05384516461183,2.241844811288562,5.025868157901448,0.4367162354852958,0.004682622268470382,0.06502674976559453,204.4,-5.528375733855191,-19.218766254030996,54.11005294780019,0.06421829698524562,-0.23710764937134798,0.3013259463565936,195.2091896225771,186.24181037742287,0.04701720139758048,1.8900000000000148,4.970000000000003,-0.0622914661363326,0.9999999999980383,0.24410420005995662,False
2026-02-23,AAPL,194.6,198.19,194.08,195.36,991489,191.098,192.6104,179.7547,191.77066908288984,191.3728195968628,2.3649626680054108,5.5930484210592715,0.5395772654050395,0.011703780424650478,0.07749158899123021,204.4,-4.422700587084145,-19.218766254030996,57.96311374554389,0.3978494860270416,-0.11011622229167006,0.5079657083187117,195.82792533601082,186.3680746639892,0.04950261474228729,5.090000000000003,4.809285714285717,0.31060165168064985,1.0000000000004172,0.7338110504439586,False
2026-02-24,AAPL,196.43,201.78,194.74,197.14,1342773,191.606,192.62739999999997,179.93085,192.5967199932145,191.8000181452433,2.5199674183370337,6.350235789480214,0.7573126516662229,0.009111384111383902,0.08730902873531465,204.4,-3.5518590998043145,-19.218766254030996,60.7578290733586,0.7967018479711783,0.07124739176089961,0.7254544562102787,196.64593483667406,186.56606516332593,0.052607275729090575,7.039999999999992,4.787857142857145,0.2537499466873562,0.9999999999992243,0.48449397395466226,False
2026-02-25,AAPL,194.7,195.09,193.72,194.97,535251,191.98749999999998,192.66760000000002,180.11155000000002,192.9618399942584,192.03483161596603,2.4155349739825285,5.834809210532775,0.6320703368242323,-0.011007405904433387,0.07534057691246976,204.4,-4.613502935420747,-19.218766254030996,55.88040004463687,0.9270083782923848,0.24239958906719666,0.6846087892251882,196.81856994796505,187.15643005203492,0.05032692178360636,3.4199999999999875,4.758571428571429,0.24585687252896954,0.9999999999985619,-0.9681490019306452,False
2026-02-26,AAPL,193.04,195.02,190.68,193.53,1124595,192.207,192.628,180.28940000000003,193.04924922591098,192.14558482959816,2.341488730207903,5.482569473690619,0.5753788585640988,-0.007385751654100603,0.06739837846781693,204.4,-5.318003913894327,-19.218766254030996,52.84854002126859,0.9036643963128199,0.3746525505163213,0.5290118457964986,196.8899774604158,187.5240225395842,0.04872847982035825,4.340000000000003,4.917142857142857,0.13219231364330078,0.9999999999985774,-0.6357934903475033,False
2026-02-27,AAPL,194.33,196.51,194.27,195.62,524110,192.31699999999998,192.512,180.48109999999997,193.44474934500158,192.40294891629458,2.4506070139556217,6.005474736848489,0.45163771165524746,0.010799359272464226,0.07892559704373658,204.4,-4.295499021526419,-19.218766254030996,56.53459530955862,1.0418004287070062,0.5080821261544584,0.5337183025525478,197.21821402791122,187.41578597208874,0.05097015893458444,2.9799999999999898,4.702857142857141,0.1938221652213226,0.9999999999984093,0.7925367655849548,False
2026-03-02,AAPL,198.47,199.88,195.81,197.36,1083533,192.675,192.37120000000002,180.68989999999997,194.04709559961674,192.77013788545793,2.640682726713717,6.973205263164192,0.42053006669312587,0.008894796033125596,0.08852242016435885,204.4,-3.4442270058708377,-19.218766254030996,59.38153246342514,1.2769577141588115,0.661857243755329,0.6151004704034826,197.95636545342745,187.39363454657257,0.05482149166656224,4.259999999999991,4.766428571428571,0.1289935499616091,0.9999999999977268,0.5687964305041663,False
2026-03-03,AAPL,198.48,200.42,197.26,197.38,1187115,192.745,192.31439999999998,180.90025000000003,194.55985012275264,193.11160915320178,2.749228599942741,7.558257894743123,0.3825551374451704,0.00010133765707331932,0.08863272847609016,204.4,-3.434442270058714,-19.218766254030996,59.41443816432407,1.4482409695508522,0.8191339889144336,0.6291069806364187,198.24345719988548,187.24654280011453,0.0570542135970892,3.1599999999999966,4.467142857142856,0.4300419240144958,0.9999999999983621,-0.029698734499331907,False
2026-03-04,AAPL,198.44,198.78,197.07,197.77,718179,193.0925,192.2906,181.1079,195.05371933463684,193.4566751418535,2.926618085958404,8.565093421058831,0.30611479392225144,0.001975884081467205,0.09078374055485017,204.4,-3.2436399217221115,-19.218766254030996,60.09334815313052,1.5970441927833292,0.9747160296882127,0.6223281630951165,198.94573617191682,187.23926382808318,0.06062624050045257,1.710000000000008,4.195000000000001,0.5459631185421977,0.9999999999992994,0.01901958290090071,False
2026-03-05,AAPL,201.47,203.56,195.67,201.38,1190798,193.637,192.267,181.31260000000003,196.02699328315424,194.0435880943088,3.392847119891114,11.511411578953428,0.510527896318502,0.01825352682408843,0.11069439082234767,204.4,-1.477495107632099,-19.218766254030996,65.7967648260861,1.9834051888454383,1.1764538615196578,0.8069513273257805,200.42269423978223,186.85130576021777,0.07008675242626389,7.890000000000015,4.435714285714288,0.9865017630179241,0.999999999998567,1.7436411838533163,False
2026-03-06,AAPL,200.69,205.27,197.86,199.81,1281026,194.02100000000002,192.25,181.5072,196.60899431651512,194.4707297169526,3.6389890151850612,13.24224105263754,0.4695348445099722,-0.007796206177376086,0.10203518835144143,204.4,-2.245596868884542,-19.218766254030996,61.66883160615791,2.1382645995625182,1.36881600912823,0.7694485904342883,201.29897803037014,186.7430219696299,0.0750225803430569,7.409999999999997,4.396428571428572,1.0026731618914249,0.9999999999997984,-1.0831816727528047,False
2026-03-09,AAPL,203.42,203.46,199.99,201.41,929453,194.44400000000002,192.23879999999997,181.70664999999997,197.3476105755128,194.9847497379191,3.9833487630920414,15.867067368426897,0.48579807990022283,0.008007607226865554,0.11085985328994452,204.4,-1.4628180039138987,-19.218766254030996,64.13809007322519,2.3628608375937006,1.5676249748213242,0.7952358627723763,202.4106975261841,186.47730247381594,0.08194336185414904,3.6500000000000057,4.246428571428573,0.7044291380412163,0.9999999999985517,0.6373498024793544,False
2026-03-10,AAPL,202.26,203.52,199.37,200.92,824401,194.922,192.1726,181.90415000000002,197.8972089485108,195.42439790548062,4.1633243296300995,17.333269473689917,0.4925257995036025,-0.0024328484186485477,0.10815729965252796,204.4,-1.7025440313111633,-19.218766254030996,62.80376708209206,2.472811043030191,1.7486621884630977,0.7241488545670933,203.2486486592602,186.5953513407398,0.08543569898995702,4.150000000000006,4.340714285714286,0.547197500739606,0.9999999999993311,-0.5535312124609371,False
2026-03-11,AAPL,199.47,200.63,196.31,200.39,1137953,195.397,192.1464,182.11990000000003,198.28071526412452,195.79222028285244,4.220636145617123,17.813769473689764,0.46755136476449055,-0.002637865817240681,0.10523412939164878,204.4,-1.9618395303326905,-19.218766254030996,61.31784411309689,2.4884949812720834,1.896628747024895,0.5918662342471883,203.83827229123423,186.95572770876575,0.08640124762646552,4.609999999999985,4.3999999999999995,0.8260142368389047,0.9999999999984677,-0.5752656232608668,False
2026-03-12,AAPL,203.3,204.12,200.21,203.55,1423678,196.0915,192.1852,182.35139999999998,199.09137445425924,196.36687063227077,4.367181766191183,19.07227657895274,0.4928918225009992,0.015769249962573006,0.12266284264519234,204.4,-0.41585127201565275,-19.218766254030996,66.41932148980072,2.7245038219884634,2.062203762017609,0.6623000599708546,204.82586353238236,187.35713646761764,0.08908457054367334,3.9099999999999966,4.544285714285713,0.8717982866178825,0.9999999999995446,1.3410023608330415,False
2026-03-13,AAPL,205.89,206.33,199.51,205.97,1126934,196.9805,192.44800000000004,182.59404999999998,200.14962453821937,197.07821354839888,4.4822333190409545,20.090415526320893,0.589860371051985,0.011888970768852758,0.13601014836467806,205.97,0.0,-19.218766254030996,69.71350149906291,3.0714109898204924,2.2640452075781856,0.8073657822423068,205.94496663808192,188.0160333619181,0.09101882306199767,6.820000000000022,4.667857142857143,0.5429072921342494,0.9999999999995984,0.8270797828007436,False
2026-03-16,AAPL,207.62,209.24,205.3,208.38,1046350,197.875,192.812,182.82109999999997,201.41583614772406,197.91538291518415,4.8857327199235066,23.870384210531146,0.71196045973645,0.01170073311647335,0.14930229992829847,208.38,0.0,-19.218766254030996,72.59653506949442,3.500453232539911,2.511326812570531,0.9891264199693803,207.64646543984702,188.10353456015298,0.09876402213364013,3.9399999999999977,4.446428571428571,0.4841772765888158,0.9999999999996217,0.8108756829235635,False
2026-03-17,AAPL,210.79,214.16,209.41,212.27,2115559,198.913,193.2656,183.0695,203.08570750961266,198.97868788442977,5.613382599692527,31.510064210530835,0.9440164053504055,0.018667818408676595,0.17075726656003432,212.27,0.0,-19.218766254030996,76.48718765960399,4.107019625182886,2.830465375093002,1.2765542500898843,210.13976519938507,187.68623480061495,0.11288116110445326,5.780000000000001,4.615000000000001,1.2594954370286573,1.000000000000139,1.434780328016411,False
2026-03-18,AAPL,213.52,214.44,209.77,212.41,1027513,200.046,193.78560000000002,183.31484999999998,204.52021404659533,199.97359989299053,5.943709102466319,35.32767789474098,0.923949029511694,0.000659537381636488,0.17152942474215327,212.41,0.0,-19.218766254030996,76.6158648011425,4.546614153604793,3.1736951307953603,1.3729190228094326,211.93341820493262,188.15858179506736,0.11884684727445317,4.6699999999999875,4.638571428571429,1.4004047945963702,0.9999999999995458,-0.5698733961457558,False
2026-03-19,AAPL,215.39,216.4,212.75,214.51,773043,201.1615,194.26080000000002,183.5708,206.05710419327295,201.05037027128753,6.464423509934448,41.7887713157932,0.9066821869612902,0.00988654018172408,0.1831117974739387,214.51,0.0,-19.218766254030996,78.51520991702097,5.006733921985415,3.540302889033371,1.4664310329520438,214.0903470198689,188.2326529801311,0.12854196275001825,3.990000000000009,4.710714285714287,1.2505278760671559,0.9999999999998648,0.49772479146322995,False
2026-03-20,AAPL,214.74,215.43,212.83,213.67,682461,202.19,194.79280000000003,183.83535,207.2283189327694,201.98515765859958,6.744608763184446,45.489747368424425,0.7888352063964783,-0.003915901356580154,0.17847884838122452,214.51,-0.3915901356580129,-19.218766254030996,75.86093775234689,5.243161274169836,3.880874566060664,1.3622867081091719,215.6792175263689,188.7007824736311,0.1334311046675789,2.5999999999999943,4.592142857142859,1.365401790737324,0.9999999999999607,-1.0052294970130542,False
2026-03-23,AAPL,215.15,219.45,212.49,214.71,1009734,203.15749999999997,195.3668,184.09195000000003,208.37934678926644,202.92773857277737,7.092195766437697,50.299240789476784,0.6751626359236279,0.004867318762577844,0.18421488059125157,214.71,0.0,-19.218766254030996,76.90206439279336,5.451608216489063,4.195021296146344,1.2565869203427198,217.34189153287537,188.97310846712458,0.13963935894934124,6.9599999999999795,4.863571428571428,1.3330346638580726,0.9999999999998566,0.010955540900527794,False
2026-03-24,AAPL,215.88,216.04,213.47,214.41,653797,204.02100000000002,195.9266,184.3382,209.30713959091776,203.77827645627534,7.3670010323420705,54.27270421052913,0.5527710150071128,-0.0013972334777141437,0.18256025591528213,214.71,-0.1397233477714179,-19.218766254030996,75.88531596326418,5.528863134642421,4.461789663845559,1.0670734707968617,218.75500206468416,189.28699793531587,0.14443613220878387,2.569999999999993,4.924999999999999,1.0853024812320864,1.0000000000000062,-0.6349009339413255,False
2026-03-25,AAPL,215.22,215.61,212.72,214.78,1607940,205.0115,196.4172,184.5769,210.14911811539196,204.59321894099568,7.41760017582665,55.02079236842355,0.43725957106967284,0.0017256657805140296,0.18460095968231105,214.78,0.0,-19.218766254030996,76.30147749676408,5.555899174396274,4.680611565955703,0.875287608440571,219.8467003516533,190.1762996483467,0.1447255432173639,2.890000000000015,4.567857142857142,1.3825778766420043,0.9999999999995624,-0.38660846765094836,False
2026-03-26,AAPL,219.36,220.58,215.95,216.64,1080856,206.167,197.0186,184.83504999999997,211.1477153284086,205.48557309351452,7.334448711030636,53.79413789473896,0.36175718549783675,0.00866002421082035,0.19485963267332096,216.64,0.0,-19.218766254030996,78.32639535164117,5.662142234894077,4.876917699743378,0.7852245351506992,220.83589742206127,191.49810257793874,0.1423011192097791,5.800000000000011,4.452857142857143,1.5639622994477282,0.9999999999997887,0.38814383002984815,False
